type,code,name,ISIN,start,market,group,CFI
上櫃認購(售)權證,724020,萬潤元富15購01,TW21Z7240207,2021/08/31,上櫃,,RWSCCA
上櫃認購(售)權證,724021,群聯元富15購05,TW21Z7240215,2021/08/31,上櫃,,RWSCCA
上櫃認購(售)權證,724025,紘康元富13購02,TW21Z7240256,2021/08/31,上櫃,,RWSCCA
上櫃認購(售)權證,724026,精材兆豐15購01,TW21Z7240264,2021/08/31,上櫃,,RWSCCA
上櫃認購(售)權證,724034,大樹元大15購01,TW21Z7240348,2021/08/31,上櫃,,RWSCCA
上櫃認購(售)權證,724035,大樹元大16購01,TW21Z7240355,2021/08/31,上櫃,,RWSCCA
上櫃認購(售)權證,724036,中美晶元大13購03,TW21Z7240363,2021/08/31,上櫃,,RWSCCA
上櫃認購(售)權證,724037,世界元大13購10,TW21Z7240371,2021/08/31,上櫃,,RWSCCA
上櫃認購(售)權證,724038,世界元大16購01,TW21Z7240389,2021/08/31,上櫃,,RWSCCA
上櫃認購(售)權證,724039,同致元大13購04,TW21Z7240397,2021/08/31,上櫃,,RWSCCA
上櫃認購(售)權證,724040,朋程元大13購05,TW21Z7240405,2021/08/31,上櫃,,RWSCCA
上櫃認購(售)權證,724041,朋程元大16購01,TW21Z7240413,2021/08/31,上櫃,,RWSCCA
上櫃認購(售)權證,724042,欣銓元大13購05,TW21Z7240421,2021/08/31,上櫃,,RWSCCA
上櫃認購(售)權證,724043,欣銓元大13購06,TW21Z7240439,2021/08/31,上櫃,,RWSCCA
上櫃認購(售)權證,724044,閎康元大13購01,TW21Z7240447,2021/08/31,上櫃,,RWSCCA
上櫃認購(售)權證,724045,環球晶元大13購09,TW21Z7240454,2021/08/31,上櫃,,RWSCCA
上櫃認購(售)權證,724046,鈺創元大13購06,TW21Z7240462,2021/08/31,上櫃,,RWSCCA
上櫃認購(售)權證,724047,鈺創元大16購02,TW21Z7240470,2021/08/31,上櫃,,RWSCCA
上櫃認購(售)權證,724048,金居國票13購02,TW21Z7240488,2021/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,724049,雍智國票13購01,TW21Z7240496,2021/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,724050,力旺統一13購03,TW21Z7240504,2021/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,724051,力旺統一15購01,TW21Z7240512,2021/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,724053,凡甲統一15購02,TW21Z7240538,2021/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,724054,中菲行統一13購02,TW21Z7240546,2021/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,724056,欣銓統一13購02,TW21Z7240561,2021/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,724057,欣銓統一15購01,TW21Z7240579,2021/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,724058,金居統一13購04,TW21Z7240587,2021/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,724061,欣銓國泰15購01,TW21Z7240611,2021/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,724070,欣銓群益13購02,TW21Z7240702,2021/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,724071,欣銓群益15購02,TW21Z7240710,2021/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,724072,碩禾群益13購01,TW21Z7240728,2021/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,724073,精材群益13購01,TW21Z7240736,2021/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,724075,中菲行元富15購01,TW21Z7240751,2021/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,724076,台半凱基13購03,TW21Z7240769,2021/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,724077,欣銓凱基15購02,TW21Z7240777,2021/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,724078,信驊凱基13購01,TW21Z7240785,2021/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,724079,閎康凱基13購02,TW21Z7240793,2021/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,724080,環球晶凱基13購02,TW21Z7240801,2021/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,724081,穩懋凱基13購03,TW21Z7240819,2021/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,724082,鈊象凱基15購02,TW21Z7240827,2021/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,724083,頎邦凱基15購02,TW21Z7240835,2021/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,724084,台半元大13購05,TW21Z7240843,2021/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,724085,台半元大15購02,TW21Z7240850,2021/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,724086,合晶元大13購05,TW21Z7240868,2021/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,724087,合晶元大16購03,TW21Z7240876,2021/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,724088,宏捷科元大13購03,TW21Z7240884,2021/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,724089,金居元大13購03,TW21Z7240892,2021/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,724090,金居元大15購01,TW21Z7240900,2021/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,724091,閎康元大13購02,TW21Z7240918,2021/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,724092,萬潤元大13購04,TW21Z7240926,2021/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,724093,萬潤元大15購01,TW21Z7240934,2021/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,724094,環球晶元大18購01,TW21Z7240942,2021/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,724095,晟德元大13購01,TW21Z7240959,2021/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,724096,頎邦元大13購04,TW21Z7240967,2021/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,724097,頎邦元大16購02,TW21Z7240975,2021/09/01,上櫃,,RWSCCA
上櫃認購(售)權證,724098,大江國票14購01,TW21Z7240983,2021/09/02,上櫃,,RWSCCA
上櫃認購(售)權證,724099,禾瑞亞國票14購01,TW21Z7240991,2021/09/02,上櫃,,RWSCCA
上櫃認購(售)權證,724100,明安國票14購01,TW21Z7241007,2021/09/02,上櫃,,RWSCCA
上櫃認購(售)權證,724101,欣銓國票14購01,TW21Z7241015,2021/09/02,上櫃,,RWSCCA
上櫃認購(售)權證,724102,威剛國票14購01,TW21Z7241023,2021/09/02,上櫃,,RWSCCA
上櫃認購(售)權證,724104,晶焱國票14購01,TW21Z7241049,2021/09/02,上櫃,,RWSCCA
上櫃認購(售)權證,724105,碩禾國票14購01,TW21Z7241056,2021/09/02,上櫃,,RWSCCA
上櫃認購(售)權證,724106,精華國票14購01,TW21Z7241064,2021/09/02,上櫃,,RWSCCA
上櫃認購(售)權證,724107,凡甲統一14購05,TW21Z7241072,2021/09/02,上櫃,,RWSCCA
上櫃認購(售)權證,724108,中美晶統一15購03,TW21Z7241080,2021/09/02,上櫃,,RWSCCA
上櫃認購(售)權證,724111,金居統一14購03,TW21Z7241114,2021/09/02,上櫃,,RWSCCA
上櫃認購(售)權證,724112,環球晶統一14購02,TW21Z7241122,2021/09/02,上櫃,,RWSCCA
上櫃認購(售)權證,724113,環球晶統一15購01,TW21Z7241130,2021/09/02,上櫃,,RWSCCA
上櫃認購(售)權證,724114,晶焱國泰15購01,TW21Z7241148,2021/09/02,上櫃,,RWSCCA
上櫃認購(售)權證,724115,頎邦國泰15購01,TW21Z7241155,2021/09/02,上櫃,,RWSCCA
上櫃認購(售)權證,724118,長科*群益15購01,TW21Z7241189,2021/09/02,上櫃,,RWSCCA
上櫃認購(售)權證,724119,力旺凱基16購01,TW21Z7241197,2021/09/02,上櫃,,RWSCCA
上櫃認購(售)權證,724120,中美晶凱基15購01,TW21Z7241205,2021/09/02,上櫃,,RWSCCA
上櫃認購(售)權證,724121,元太凱基15購02,TW21Z7241213,2021/09/02,上櫃,,RWSCCA
上櫃認購(售)權證,724123,合晶凱基15購01,TW21Z7241239,2021/09/02,上櫃,,RWSCCA
上櫃認購(售)權證,724125,宣德凱基14購01,TW21Z7241254,2021/09/02,上櫃,,RWSCCA
上櫃認購(售)權證,724126,環球晶凱基17購01,TW21Z7241262,2021/09/02,上櫃,,RWSCCA
上櫃認購(售)權證,724127,大國鋼元大14購01,TW21Z7241270,2021/09/02,上櫃,,RWSCCA
上櫃認購(售)權證,724129,中美晶元大14購05,TW21Z7241296,2021/09/02,上櫃,,RWSCCA
上櫃認購(售)權證,724130,中美晶元大17購01,TW21Z7241304,2021/09/02,上櫃,,RWSCCA
上櫃認購(售)權證,724132,元太元大14購02,TW21Z7241320,2021/09/02,上櫃,,RWSCCA
上櫃認購(售)權證,724133,元太元大15購01,TW21Z7241338,2021/09/02,上櫃,,RWSCCA
上櫃認購(售)權證,724136,合晶元大14購01,TW21Z7241361,2021/09/02,上櫃,,RWSCCA
上櫃認購(售)權證,724137,明安元大14購01,TW21Z7241379,2021/09/02,上櫃,,RWSCCA
上櫃認購(售)權證,724138,杰力元大15購01,TW21Z7241387,2021/09/02,上櫃,,RWSCCA
上櫃認購(售)權證,724139,欣銓元大17購01,TW21Z7241395,2021/09/02,上櫃,,RWSCCA
上櫃認購(售)權證,724140,榮剛元大14購02,TW21Z7241403,2021/09/02,上櫃,,RWSCCA
上櫃認購(售)權證,724142,環球晶元大15購02,TW21Z7241429,2021/09/02,上櫃,,RWSCCA
上櫃認購(售)權證,724144,鈊象元大14購03,TW21Z7241445,2021/09/02,上櫃,,RWSCCA
上櫃認購(售)權證,724146,茂迪元富14購01,TW21Z7241460,2021/09/02,上櫃,,RWSCCA
上櫃認購(售)權證,724147,茂迪元富14購02,TW21Z7241478,2021/09/02,上櫃,,RWSCCA
上櫃認購(售)權證,724161,加高凱基14購01,TW21Z7241619,2021/09/03,上櫃,,RWSCCA
上櫃認購(售)權證,724162,昇達科凱基14購01,TW21Z7241627,2021/09/03,上櫃,,RWSCCA
上櫃認購(售)權證,724163,杰力凱基14購01,TW21Z7241635,2021/09/03,上櫃,,RWSCCA
上櫃認購(售)權證,724164,精華凱基14購01,TW21Z7241643,2021/09/03,上櫃,,RWSCCA
上櫃認購(售)權證,724165,廣運凱基14購01,TW21Z7241650,2021/09/03,上櫃,,RWSCCA
上櫃認購(售)權證,724166,朋程富邦15購01,TW21Z7241668,2021/09/03,上櫃,,RWSCCA
上櫃認購(售)權證,724167,台半國票14購01,TW21Z7241676,2021/09/03,上櫃,,RWSCCA
上櫃認購(售)權證,724168,杰力國票14購01,TW21Z7241684,2021/09/03,上櫃,,RWSCCA
上櫃認購(售)權證,724169,宣德國票14購01,TW21Z7241692,2021/09/03,上櫃,,RWSCCA
上櫃認購(售)權證,724170,鈊象國票14購01,TW21Z7241700,2021/09/03,上櫃,,RWSCCA
上櫃認購(售)權證,724171,原相統一15購01,TW21Z7241718,2021/09/03,上櫃,,RWSCCA
上櫃認購(售)權證,724172,晶焱統一14購01,TW21Z7241726,2021/09/03,上櫃,,RWSCCA
上櫃認購(售)權證,724173,晶焱統一14購02,TW21Z7241734,2021/09/03,上櫃,,RWSCCA
上櫃認購(售)權證,724174,雍智統一16購01,TW21Z7241742,2021/09/03,上櫃,,RWSCCA
上櫃認購(售)權證,724175,驊訊統一15購01,TW21Z7241759,2021/09/03,上櫃,,RWSCCA
上櫃認購(售)權證,724176,凡甲元富16購01,TW21Z7241767,2021/09/03,上櫃,,RWSCCA
上櫃認購(售)權證,724180,中美晶中信14購01,TW21Z7241809,2021/09/03,上櫃,,RWSCCE
上櫃認購(售)權證,724184,中菲行元大17購01,TW21Z7241841,2021/09/03,上櫃,,RWSCCA
上櫃認購(售)權證,724185,環球晶元大14購02,TW21Z7241858,2021/09/03,上櫃,,RWSCCA
上櫃認購(售)權證,724186,環球晶元大17購01,TW21Z7241866,2021/09/03,上櫃,,RWSCCA
上櫃認購(售)權證,724189,鈊象元大15購01,TW21Z7241890,2021/09/03,上櫃,,RWSCCA
上櫃認購(售)權證,724196,欣銓國泰15購02,TW21Z7241965,2021/09/03,上櫃,,RWSCCA
上櫃認購(售)權證,724198,立敦群益14購01,TW21Z7241981,2021/09/03,上櫃,,RWSCCA
上櫃認購(售)權證,724199,光頡群益14購01,TW21Z7241999,2021/09/03,上櫃,,RWSCCA
上櫃認購(售)權證,724200,宇峻群益14購01,TW21Z7242005,2021/09/03,上櫃,,RWSCCA
上櫃認購(售)權證,724203,朋程統一16購01,TW21Z7242039,2021/09/06,上櫃,,RWSCCA
上櫃認購(售)權證,724204,杰力統一16購01,TW21Z7242047,2021/09/06,上櫃,,RWSCCA
上櫃認購(售)權證,724205,長科*統一15購01,TW21Z7242054,2021/09/06,上櫃,,RWSCCA
上櫃認購(售)權證,724206,榮剛統一14購04,TW21Z7242062,2021/09/06,上櫃,,RWSCCA
上櫃認購(售)權證,724207,雙鴻統一15購01,TW21Z7242070,2021/09/06,上櫃,,RWSCCA
上櫃認購(售)權證,724208,鈺創統一15購01,TW21Z7242088,2021/09/06,上櫃,,RWSCCA
上櫃認購(售)權證,724209,宜鼎凱基15購01,TW21Z7242096,2021/09/06,上櫃,,RWSCCA
上櫃認購(售)權證,724210,金益鼎凱基14購01,TW21Z7242104,2021/09/06,上櫃,,RWSCCA
上櫃認購(售)權證,724211,長科*凱基15購01,TW21Z7242112,2021/09/06,上櫃,,RWSCCA
上櫃認購(售)權證,724212,高技凱基14購01,TW21Z7242120,2021/09/06,上櫃,,RWSCCA
上櫃認購(售)權證,724213,新鉅科凱基14購01,TW21Z7242138,2021/09/06,上櫃,,RWSCCA
上櫃認購(售)權證,724214,榮剛凱基15購01,TW21Z7242146,2021/09/06,上櫃,,RWSCCA
上櫃認購(售)權證,724215,臺慶科凱基14購02,TW21Z7242153,2021/09/06,上櫃,,RWSCCA
上櫃認購(售)權證,724216,雙鴻凱基14購01,TW21Z7242161,2021/09/06,上櫃,,RWSCCA
上櫃認購(售)權證,724217,雙鴻凱基15購01,TW21Z7242179,2021/09/06,上櫃,,RWSCCA
上櫃認購(售)權證,724221,中美晶富邦14購01,TW21Z7242211,2021/09/06,上櫃,,RWSCCA
上櫃認購(售)權證,724223,朋程元大15購01,TW21Z7242237,2021/09/06,上櫃,,RWSCCA
上櫃認購(售)權證,724227,金居元大14購02,TW21Z7242278,2021/09/06,上櫃,,RWSCCA
上櫃認購(售)權證,724228,長科*元大15購01,TW21Z7242286,2021/09/06,上櫃,,RWSCCA
上櫃認購(售)權證,724230,環球晶元大19購01,TW21Z7242302,2021/09/06,上櫃,,RWSCCA
上櫃認購(售)權證,724232,雙鴻中信14購01,TW21Z7242328,2021/09/06,上櫃,,RWSCCE
上櫃認購(售)權證,724247,佳邦兆豐15購01,TW21Z7242476,2021/09/06,上櫃,,RWSCCA
上櫃認購(售)權證,724250,鈊象兆豐15購01,TW21Z7242500,2021/09/06,上櫃,,RWSCCA
上櫃認購(售)權證,724252,力致凱基14購01,TW21Z7242526,2021/09/07,上櫃,,RWSCCA
上櫃認購(售)權證,724254,凡甲凱基14購01,TW21Z7242542,2021/09/07,上櫃,,RWSCCA
上櫃認購(售)權證,724255,大國鋼凱基14購01,TW21Z7242559,2021/09/07,上櫃,,RWSCCA
上櫃認購(售)權證,724256,立敦凱基14購02,TW21Z7242567,2021/09/07,上櫃,,RWSCCA
上櫃認購(售)權證,724257,威剛凱基14購02,TW21Z7242575,2021/09/07,上櫃,,RWSCCA
上櫃認購(售)權證,724260,撼訊凱基15購01,TW21Z7242609,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724261,穩懋凱基14購02,TW21Z7242617,2021/09/07,上櫃,,RWSCCA
上櫃認購(售)權證,724262,鈊象凱基15購03,TW21Z7242625,2021/09/07,上櫃,,RWSCCA
上櫃認購(售)權證,724263,力致國票14購01,TW21Z7242633,2021/09/07,上櫃,,RWSCCA
上櫃認購(售)權證,724264,瑞基國票14購01,TW21Z7242641,2021/09/07,上櫃,,RWSCCA
上櫃認購(售)權證,724265,撼訊國票14購01,TW21Z7242658,2021/09/07,上櫃,,RWSCCA
上櫃認購(售)權證,724266,元太統一15購01,TW21Z7242666,2021/09/07,上櫃,,RWSCCA
上櫃認購(售)權證,724267,世界統一14購05,TW21Z7242674,2021/09/07,上櫃,,RWSCCA
上櫃認購(售)權證,724268,茂達統一14購01,TW21Z7242682,2021/09/07,上櫃,,RWSCCA
上櫃認購(售)權證,724269,茂達統一16購01,TW21Z7242690,2021/09/07,上櫃,,RWSCCA
上櫃認購(售)權證,724270,茂達統一16購02,TW21Z7242708,2021/09/07,上櫃,,RWSCCA
上櫃認購(售)權證,724271,穩懋統一14購03,TW21Z7242716,2021/09/07,上櫃,,RWSCCA
上櫃認購(售)權證,724272,鈺創統一14購04,TW21Z7242724,2021/09/07,上櫃,,RWSCCA
上櫃認購(售)權證,724273,鈺創統一16購01,TW21Z7242732,2021/09/07,上櫃,,RWSCCA
上櫃認購(售)權證,724274,鈺創統一16購02,TW21Z7242740,2021/09/07,上櫃,,RWSCCA
上櫃認購(售)權證,724275,宏捷科富邦14購02,TW21Z7242757,2021/09/07,上櫃,,RWSCCA
上櫃認購(售)權證,724277,雙鴻富邦14購01,TW21Z7242773,2021/09/07,上櫃,,RWSCCA
上櫃認購(售)權證,724278,晶焱國泰15購02,TW21Z7242781,2021/09/07,上櫃,,RWSCCA
上櫃認購(售)權證,724279,鈊象國泰15購01,TW21Z7242799,2021/09/07,上櫃,,RWSCCA
上櫃認購(售)權證,724288,元太元大17購01,TW21Z7242880,2021/09/07,上櫃,,RWSCCA
上櫃認購(售)權證,724289,昇佳電元大15購02,TW21Z7242898,2021/09/07,上櫃,,RWSCCA
上櫃認購(售)權證,724290,越峰元大15購01,TW21Z7242906,2021/09/07,上櫃,,RWSCCA
上櫃認購(售)權證,724291,越峰元大16購01,TW21Z7242914,2021/09/07,上櫃,,RWSCCA
上櫃認購(售)權證,724292,瑞基元大14購01,TW21Z7242922,2021/09/07,上櫃,,RWSCCA
上櫃認購(售)權證,724293,群聯元大15購01,TW21Z7242930,2021/09/07,上櫃,,RWSCCA
上櫃認購(售)權證,724294,群聯元大17購01,TW21Z7242948,2021/09/07,上櫃,,RWSCCA
上櫃認購(售)權證,724298,撼訊元大14購01,TW21Z7242989,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724299,撼訊元大17購01,TW21Z7242997,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724301,威剛元富16購01,TW21Z7243011,2021/09/07,上櫃,,RWSCCA
上櫃認購(售)權證,724302,群聯元富16購01,TW21Z7243029,2021/09/07,上櫃,,RWSCCA
上櫃認購(售)權證,724303,精華元富14購01,TW21Z7243037,2021/09/07,上櫃,,RWSCCA
上櫃認購(售)權證,724304,雙鴻元富16購02,TW21Z7243045,2021/09/07,上櫃,,RWSCCA
上櫃認購(售)權證,724305,鈊象元富16購01,TW21Z7243052,2021/09/07,上櫃,,RWSCCA
上櫃認購(售)權證,724308,撼訊康和16購01,TW21Z7243086,2021/09/07,上櫃,,RWSCCA
上櫃認購(售)權證,724319,中美晶國票14購01,TW21Z7243193,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724320,世界國票14購04,TW21Z7243201,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724321,伍豐國票14購01,TW21Z7243219,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724322,越峰國票14購01,TW21Z7243227,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724323,雙鴻國票14購01,TW21Z7243235,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724324,頎邦國票14購01,TW21Z7243243,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724325,大田統一15購01,TW21Z7243250,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724326,大江統一15購01,TW21Z7243268,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724327,旺矽統一16購01,TW21Z7243276,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724328,朋程統一14購02,TW21Z7243284,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724329,茂達統一15購01,TW21Z7243292,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724330,茂達統一15購02,TW21Z7243300,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724331,萬潤統一15購01,TW21Z7243318,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724332,群聯統一15購02,TW21Z7243326,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724333,碩禾統一16購01,TW21Z7243334,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724334,撼訊統一16購01,TW21Z7243342,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724335,撼訊統一16購02,TW21Z7243359,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724336,紘康統一16購01,TW21Z7243367,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724337,朋程元富16購01,TW21Z7243375,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724338,穩懋元富16購01,TW21Z7243383,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724339,紘康元富16購01,TW21Z7243391,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724343,中美晶國泰15購01,TW21Z7243433,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724344,旺矽國泰15購01,TW21Z7243441,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724345,鈺創國泰15購01,TW21Z7243458,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724346,鈺創國泰15購02,TW21Z7243466,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724347,凡甲群益14購02,TW21Z7243474,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724348,世界群益17購01,TW21Z7243482,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724349,杰力群益14購01,TW21Z7243490,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724350,瑞基群益15購01,TW21Z7243508,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724351,萬潤群益14購01,TW21Z7243516,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724353,中美晶凱基14購02,TW21Z7243532,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724354,世界凱基17購01,TW21Z7243540,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724355,台半凱基14購01,TW21Z7243557,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724357,旺矽凱基14購02,TW21Z7243573,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724358,朋程凱基14購02,TW21Z7243581,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724360,環球晶凱基15購01,TW21Z7243607,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724361,紘康凱基14購01,TW21Z7243615,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724362,鈺創凱基14購03,TW21Z7243623,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724363,旺矽富邦14購01,TW21Z7243631,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724364,閎康富邦14購01,TW21Z7243649,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724366,世界元大17購01,TW21Z7243664,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724368,東捷元大14購01,TW21Z7243680,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724375,環球晶元大17購02,TW21Z7243755,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724376,頎邦第一19購01,TW21Z7243763,2021/09/08,上櫃,,RWSCCA
上櫃認購(售)權證,724377,旺矽中信14購01,TW21Z7243771,2021/09/08,上櫃,,RWSCCE
上櫃認購(售)權證,724378,撼訊中信14購01,TW21Z7243789,2021/09/08,上櫃,,RWSCCE
上櫃認購(售)權證,724387,合晶國票14購01,TW21Z7243870,2021/09/09,上櫃,,RWSCCA
上櫃認購(售)權證,724388,金居國票14購01,TW21Z7243888,2021/09/09,上櫃,,RWSCCA
上櫃認購(售)權證,724389,群聯國票14購01,TW21Z7243896,2021/09/09,上櫃,,RWSCCA
上櫃認購(售)權證,724390,大宇資凱基16購01,TW21Z7243904,2021/09/09,上櫃,,RWSCCA
上櫃認購(售)權證,724391,欣銓凱基14購02,TW21Z7243912,2021/09/09,上櫃,,RWSCCA
上櫃認購(售)權證,724392,宣德凱基15購01,TW21Z7243920,2021/09/09,上櫃,,RWSCCA
上櫃認購(售)權證,724393,晶焱凱基14購02,TW21Z7243938,2021/09/09,上櫃,,RWSCCA
上櫃認購(售)權證,724395,群聯凱基14購01,TW21Z7243953,2021/09/09,上櫃,,RWSCCA
上櫃認購(售)權證,724396,世界統一14購06,TW21Z7243961,2021/09/09,上櫃,,RWSCCA
上櫃認購(售)權證,724397,世界統一16購01,TW21Z7243979,2021/09/09,上櫃,,RWSCCA
上櫃認購(售)權證,724398,晶焱統一15購01,TW21Z7243987,2021/09/09,上櫃,,RWSCCA
上櫃認購(售)權證,724399,撼訊統一15購01,TW21Z7243995,2021/09/09,上櫃,,RWSCCA
上櫃認購(售)權證,724401,頎邦統一14購03,TW21Z7244019,2021/09/09,上櫃,,RWSCCA
上櫃認購(售)權證,724402,頎邦統一15購01,TW21Z7244027,2021/09/09,上櫃,,RWSCCA
上櫃認購(售)權證,724403,世界康和19購01,TW21Z7244035,2021/09/09,上櫃,,RWSCCA
上櫃認購(售)權證,724404,鈺創國泰15購03,TW21Z7244043,2021/09/09,上櫃,,RWSCCA
上櫃認購(售)權證,724405,旺矽群益14購01,TW21Z7244050,2021/09/09,上櫃,,RWSCCA
上櫃認購(售)權證,724406,鈊象群益14購02,TW21Z7244068,2021/09/09,上櫃,,RWSCCA
上櫃認購(售)權證,724413,環球晶富邦15購01,TW21Z7244134,2021/09/09,上櫃,,RWSCCA
上櫃認購(售)權證,724414,凡甲元大15購01,TW21Z7244142,2021/09/09,上櫃,,RWSCCA
上櫃認購(售)權證,724415,大國鋼元大17購01,TW21Z7244159,2021/09/09,上櫃,,RWSCCA
上櫃認購(售)權證,724417,茂達元大14購01,TW21Z7244175,2021/09/09,上櫃,,RWSCCA
上櫃認購(售)權證,724418,紘康元大14購02,TW21Z7244183,2021/09/09,上櫃,,RWSCCA
上櫃認購(售)權證,724420,鈺創元大15購01,TW21Z7244209,2021/09/09,上櫃,,RWSCCA
上櫃認購(售)權證,724421,晶焱兆豐15購01,TW21Z7244217,2021/09/10,上櫃,,RWSCCA
上櫃認購(售)權證,724423,旺矽元大15購03,TW21Z7244233,2021/09/10,上櫃,,RWSCCA
上櫃認購(售)權證,724424,晶焱元大14購02,TW21Z7244241,2021/09/10,上櫃,,RWSCCA
上櫃認購(售)權證,724425,晶焱元大14購03,TW21Z7244258,2021/09/10,上櫃,,RWSCCA
上櫃認購(售)權證,724428,大田國票14購01,TW21Z7244282,2021/09/10,上櫃,,RWSCCA
上櫃認購(售)權證,724429,久元統一14購01,TW21Z7244290,2021/09/10,上櫃,,RWSCCA
上櫃認購(售)權證,724430,大國鋼統一14購03,TW21Z7244308,2021/09/10,上櫃,,RWSCCA
上櫃認購(售)權證,724431,晶焱統一15購02,TW21Z7244316,2021/09/10,上櫃,,RWSCCA
上櫃認購(售)權證,724432,晶焱統一16購01,TW21Z7244324,2021/09/10,上櫃,,RWSCCA
上櫃認購(售)權證,724433,瑞基統一15購01,TW21Z7244332,2021/09/10,上櫃,,RWSCCA
上櫃認購(售)權證,724434,大國鋼麥證14購01,TW21Z7244340,2021/09/10,上櫃,,RWSCCE
